,DOCdate_month,ÈÕÁä,eef_high_flg,avg_temperature1,avg_temperature2,avg_temperature3,avg_temperature4,avg_temperature5,avg_temperature,min_temperature1,min_temperature2,min_temperature3,min_temperature4,min_temperature5,min_temperature,max_temperature1,max_temperature2,max_temperature3,max_temperature4,max_temperature5,max_temperature,avg_humidity,min_humidity,max_humidity
548,2,24,1,25.17405303030303,25.149242424242424,25.12784090909091,25.344128787878788,25.39583333333333,25.238636363636363,24.113636363636363,24.281818181818185,24.30909090909091,24.436363636363637,24.35909090909091,23.786363636363635,26.222727272727273,26.05,25.931818181818183,26.25909090909091,26.404545454545453,26.90909090909091,73.07854166666667,65.85499999999999,79.59
549,2,25,-1,25.75765398550725,26.304347826086957,26.40425724637681,26.5268115942029,26.575045289855073,26.328623188405796,24.217391304347824,24.821739130434782,25.069565217391304,25.22608695652174,25.208695652173912,24.713043478260868,28.20434782608696,28.608695652173914,28.55652173913043,28.582608695652173,28.517391304347825,28.817391304347826,66.2208124303233,59.44347826086957,71.18260869565218
550,2,25,0,25.6062806372549,25.95031658496732,25.93300653594771,25.91450163398693,26.053875612745095,25.894771241830064,24.45735294117647,24.801470588235293,24.860294117647058,24.813235294117646,24.89264705882353,24.33235294117647,26.97941176470588,27.273529411764706,27.227941176470587,27.2,27.391176470588235,27.761764705882353,70.57170916252073,63.6820895522388,76.52537313432836
551,2,25,1,25.299431818181816,25.293181818181814,25.245454545454546,25.450757575757574,25.46382575757576,25.352462121212117,24.277272727272727,24.268181818181816,24.272727272727273,24.413636363636364,24.20909090909091,23.845454545454547,26.63181818181818,26.513636363636362,26.336363636363636,26.572727272727274,26.75909090909091,27.14090909090909,70.08541666666667,61.489999999999995,78.385
552,2,26,-1,25.871557971014493,26.355434782608693,26.419701086956525,26.605389492753623,26.646331521739132,26.392980072463768,24.391304347826086,24.956521739130434,25.047826086956523,25.317391304347826,25.400000000000002,24.686956521739127,28.06086956521739,28.382608695652173,28.313043478260873,28.38695652173913,28.35217391304348,28.63913043478261,68.21957427536232,60.27391304347826,74.02608695652175
553,2,26,0,25.460580065359476,25.790839460784316,25.764292279411762,25.734410743464053,25.924121732026144,25.741002859477124,24.266176470588235,24.625,24.636764705882353,24.605882352941176,24.751470588235293,24.205882352941178,26.883823529411764,27.10441176470588,27.026470588235295,26.966176470588238,27.226470588235294,27.58529411764706,70.75712064676617,63.300000000000004,77.20149253731343
554,2,26,1,25.277272727272724,25.27594696969697,25.27632575757576,25.489962121212123,25.499431818181815,25.363257575757576,23.931818181818183,23.95909090909091,23.968181818181815,24.20909090909091,24.163636363636364,23.64090909090909,26.863636363636363,26.713636363636365,26.595454545454547,26.813636363636363,27.00909090909091,27.268181818181816,68.25541666666666,58.815,77.755
555,2,27,-1,26.038134057971014,26.403125,26.37210144927536,26.561820652173914,26.60217391304348,26.40366847826087,24.55217391304348,25.05217391304348,25.12173913043478,25.35217391304348,25.391304347826086,24.756521739130434,28.508695652173916,28.62608695652174,28.43913043478261,28.52608695652174,28.543478260869566,28.839130434782607,67.71151059085842,59.39565217391305,74.74782608695652
556,2,27,0,25.388861714975846,25.709938607085345,25.675222423510466,25.604864130434784,25.75345813204509,25.633065619967795,24.208695652173915,24.536231884057973,24.553623188405798,24.491304347826087,24.571014492753626,24.08695652173913,26.83768115942029,27.115942028985508,27.0231884057971,26.946376811594202,27.163768115942027,27.569565217391304,70.59672302737519,62.34927536231885,76.58985507246376
557,2,27,1,25.289772727272727,25.243939393939396,25.23920454545454,25.4592803030303,25.48787878787879,25.344696969696972,23.795454545454547,23.877272727272725,23.86818181818182,24.036363636363635,23.927272727272726,23.572727272727274,27.19545454545454,26.972727272727273,26.90909090909091,27.11818181818182,27.34090909090909,27.486363636363638,67.05104166666668,56.80499999999999,76.1
558,2,28,-1,25.71099161255411,25.942160443722944,25.93651920995671,26.104308712121213,26.111214826839827,25.95972673160173,24.13181818181818,24.58181818181818,24.786363636363635,24.981818181818184,25.095454545454547,24.477272727272727,27.736363636363638,27.822727272727274,27.65,27.75909090909091,27.713636363636365,28.045454545454547,67.92603490259741,61.03636363636363,73.82272727272728
559,2,28,0,25.453510115669072,25.699892769607843,25.662911452958376,25.570603016425867,25.738463998538013,25.631061876504987,24.194117647058825,24.48235294117647,24.473529411764705,24.419117647058822,24.511764705882353,23.95735294117647,27.011764705882353,27.16764705882353,27.070588235294117,26.966176470588238,27.198529411764707,27.508823529411764,69.51014799903989,62.38059701492537,76.25074626865671
560,2,28,1,25.322537878787877,25.261931818181814,25.34034090909091,25.545833333333334,25.532954545454547,25.40246212121212,23.772727272727273,23.845454545454547,23.904545454545453,24.09090909090909,23.94545454545454,23.44545454545454,27.454545454545453,27.19545454545454,27.163636363636364,27.30909090909091,27.463636363636365,27.70909090909091,65.11833333333334,51.685,76.65
561,2,29,-1,24.841013257575757,24.979564393939395,25.120624999999997,25.294952651515153,25.4071875,25.129791666666666,23.372727272727275,23.777272727272727,24.136363636363637,24.404545454545453,24.518181818181816,23.877272727272725,26.322727272727274,26.36818181818182,26.33181818181818,26.495454545454546,26.527272727272727,26.83181818181818,67.47000946969696,60.23181818181818,73.23636363636363
562,2,29,0,25.25047998366013,25.51392463235294,25.450367647058822,25.379462826797383,25.54814133986928,25.4359579248366,23.83823529411765,24.223529411764705,24.219117647058823,24.15735294117647,24.24705882352941,23.680882352941175,26.813235294117646,26.929411764705883,26.82794117647059,26.719117647058823,26.944117647058825,27.30735294117647,68.9785335099863,61.08507462686567,76.0223880597015
563,2,29,1,25.46875,25.33712121212121,25.5217803030303,25.692234848484848,25.71382575757576,25.545833333333334,23.672727272727272,23.63181818181818,23.90909090909091,24.05909090909091,23.89090909090909,23.34090909090909,27.795454545454547,27.513636363636362,27.645454545454548,27.772727272727273,27.931818181818183,28.095454545454547,62.67229166666667,46.855000000000004,76.325
564,2,30,-1,24.255160984848484,24.601657196969697,24.809469696969696,25.05331439393939,25.11188446969697,24.770359848484848,23.186363636363637,23.604545454545452,23.927272727272726,24.163636363636364,24.2,23.731818181818184,25.36818181818182,25.604545454545452,25.55,25.85909090909091,25.931818181818183,26.20909090909091,66.70742257130125,58.70454545454545,72.07272727272726
565,2,30,0,25.091694491806383,25.34741243338169,25.31034197813374,25.266552296929447,25.430468138501265,25.29834043139249,23.67391304347826,24.031884057971016,24.056521739130435,24.0,24.152173913043477,23.60144927536232,26.75072463768116,26.78985507246377,26.627536231884058,26.63768115942029,26.891304347826086,27.130434782608695,68.33059631798308,59.81739130434782,75.36811594202898
566,2,30,1,25.63030303030303,25.455681818181816,25.59753787878788,25.77045454545454,25.792803030303027,25.648863636363636,23.64090909090909,23.49090909090909,23.66818181818182,23.8,23.686363636363637,23.25,28.177272727272726,28.072727272727274,28.227272727272727,28.36818181818182,28.522727272727273,28.568181818181817,59.584791666666675,41.885000000000005,75.13000000000001
567,2,31,-1,24.321328037904124,24.675320512820512,24.804198021181715,25.02588141025641,25.052877647714606,24.786524526198438,23.160869565217393,23.61304347826087,23.86521739130435,24.073913043478264,24.14782608695652,23.56086956521739,25.578260869565216,25.821739130434782,25.769565217391307,25.97391304347826,25.97826086956522,26.26086956521739,64.74572185061315,57.334782608695654,72.08260869565218
568,2,31,0,25.02115036231884,25.272025966183573,25.2081672705314,25.178099838969402,25.32861312399356,25.209998993558774,23.547826086956523,23.944927536231884,23.957971014492752,23.944927536231884,24.046376811594204,23.395652173913042,26.65072463768116,26.69710144927536,26.565217391304348,26.518840579710144,26.718840579710143,27.002898550724638,67.44218498389694,58.6,76.04202898550724
569,2,31,1,25.508333333333336,25.3030303030303,25.466666666666665,25.64564393939394,25.65094696969697,25.53125,23.413636363636364,23.168181818181818,23.35,23.522727272727273,23.386363636363637,22.972727272727273,27.977272727272727,27.922727272727272,28.154545454545453,28.25909090909091,28.45,28.65,59.5775,43.184999999999995,74.035
570,2,32,-1,24.40348731884058,24.631521739130434,24.695606884057973,24.883152173913043,24.863315217391307,24.707472826086956,23.23478260869565,23.460869565217394,23.691304347826087,23.87391304347826,23.87391304347826,23.404347826086955,25.85217391304348,25.87391304347826,25.752173913043475,25.93913043478261,25.904347826086955,26.082608695652173,63.90750164690382,56.50434782608695,71.42608695652174
571,2,32,0,24.952868357487922,25.17482387278583,25.15444847020934,25.13288043478261,25.31088466183575,25.151942431562,23.369565217391305,23.70144927536232,23.734782608695653,23.743478260869566,23.882608695652173,23.271014492753626,26.769565217391303,26.807246376811595,26.657971014492755,26.647826086956524,26.882608695652173,27.120289855072464,64.9044384057971,54.947826086956525,74.5231884057971
572,2,32,1,25.485227272727272,25.277083333333334,25.42215909090909,25.61704545454546,25.671022727272728,25.525568181818183,23.504545454545454,23.286363636363635,23.231818181818184,23.427272727272726,23.35909090909091,22.931818181818183,28.1,28.05,28.345454545454547,28.463636363636365,28.672727272727272,28.822727272727274,61.42937500000001,44.660000000000004,76.33
573,2,33,-1,24.303124999999998,24.47241847826087,24.49959239130435,24.657563405797102,24.61938405797101,24.52468297101449,22.813043478260873,23.017391304347825,23.2,23.38695652173913,23.356521739130436,22.960869565217394,25.869565217391305,25.8,25.63913043478261,25.87826086956522,25.839130434782607,26.01304347826087,63.04604468599034,56.05652173913043,71.2
574,2,33,0,24.765379901960785,24.98841401143791,24.97361111111111,24.947778799019606,25.11750919117647,24.975066380718953,23.033823529411762,23.37205882352941,23.40294117647059,23.425,23.49264705882353,22.92205882352941,26.823529411764707,26.836764705882356,26.697058823529414,26.73970588235294,26.916176470588233,27.33970588235294,64.1578635620915,53.523529411764706,74.16911764705883
575,2,33,1,25.36685606060606,25.17840909090909,25.27613636363636,25.436931818181815,25.49375,25.426325757575754,23.327272727272728,22.922727272727272,22.886363636363637,23.022727272727273,22.927272727272726,22.595454545454547,27.95,28.018181818181816,28.29090909090909,28.518181818181816,28.886363636363637,29.2,62.00729166666666,43.25,77.82000000000001
576,2,34,-1,24.266360294117646,24.325612745098038,24.2015318627451,24.191360294117644,24.17138480392157,24.24552696078431,22.77058823529412,22.923529411764704,22.96470588235294,22.91176470588235,22.98235294117647,22.823529411764707,26.188235294117646,26.058823529411764,25.58235294117647,25.788235294117644,25.7,26.064705882352943,64.17585784313725,56.65294117647059,71.30000000000001
577,2,34,0,24.633039077212803,24.81022834274953,24.800794491525423,24.664330273069677,24.869420903954804,24.786423022598868,22.696610169491525,23.1135593220339,23.161016949152543,23.02033898305085,23.164406779661018,22.684745762711866,26.884745762711866,26.78135593220339,26.710169491525424,26.58135593220339,26.827118644067795,27.24406779661017,63.82627118644068,53.286440677966105,73.63728813559322
578,2,34,1,25.676875000000003,25.633958333333332,25.866458333333334,26.013333333333332,26.128541666666667,26.124583333333334,23.330000000000002,22.98,22.91,23.015,22.895,22.695,28.814999999999998,28.95,29.285000000000004,29.505000000000003,29.885,30.845,60.85578703703704,43.02222222222222,77.03888888888889
579,2,35,-1,26.174374999999998,25.935208333333332,25.857916666666664,25.47,25.58,25.881666666666668,24.2,24.06,24.18,23.619999999999997,23.68,23.82,28.580000000000002,28.28,28.080000000000002,27.72,27.9,28.7,55.645624999999995,47.88,64.2
580,2,35,0,24.48667695473251,24.551324588477364,24.356404320987654,24.316962448559668,24.397350823045265,24.489467592592593,22.73333333333333,22.918518518518518,22.72222222222222,22.725925925925928,22.633333333333333,22.462962962962962,26.4037037037037,26.44074074074074,26.18148148148148,26.24074074074074,26.455555555555552,27.18148148148148,66.03060699588478,55.574074074074076,75.67037037037036
581,2,35,1,25.17797619047619,24.81458333333333,24.98333333333333,25.172619047619044,25.091964285714287,25.394345238095237,22.599999999999998,22.085714285714285,22.25,22.357142857142858,22.064285714285713,21.842857142857145,27.892857142857142,27.87142857142857,28.42142857142857,28.678571428571427,28.892857142857142,30.264285714285712,62.59871031746032,47.333333333333336,76.75
